node_id,parent_id,g,h,f,depth,n_legal_successors,n_pruned,status,all_pruned,f_plateau,timestamp_order
"(((2, 4), (3, 3), (3, 4), (5, 5)), (1, 1))","(((2, 4), (3, 3), (3, 4), (4, 5)), (1, 5))",9,3,12.0,9,,,pruned,,,102
"(((2, 4), (3, 3), (3, 4), (4, 5)), (1, 5))","(((2, 4), (3, 3), (3, 4), (3, 5)), (1, 5))",8,2.0,10.0,8,2,1,expanded,False,True,103
"(((3, 5), (4, 3), (4, 5), (5, 4)), (1, 1))","(((3, 5), (4, 3), (4, 4), (4, 5)), (1, 1))",9,3,12.0,9,,,pruned,,,104
"(((3, 6), (4, 3), (4, 4), (4, 5)), (1, 1))","(((3, 5), (4, 3), (4, 4), (4, 5)), (1, 1))",9,3,12.0,9,,,pruned,,,105
"(((3, 5), (4, 3), (4, 4), (4, 5)), (1, 1))","(((3, 3), (3, 5), (4, 4), (4, 5)), (1, 1))",8,2.0,10.0,8,3,2,expanded,False,True,106
"(((3, 4), (3, 5), (4, 4), (4, 5)), (1, 1))","(((3, 3), (3, 5), (4, 4), (4, 5)), (1, 1))",8,2.0,10.0,8,0,0,expanded,False,True,107
"(((2, 3), (3, 3), (4, 5), (5, 4)), (1, 1))","(((2, 3), (3, 3), (4, 4), (4, 5)), (1, 5))",9,3,12.0,9,,,pruned,,,108
"(((2, 3), (3, 3), (4, 4), (5, 5)), (1, 5))","(((2, 3), (3, 3), (4, 4), (4, 5)), (1, 5))",9,3,12.0,9,,,pruned,,,109
"(((2, 3), (3, 3), (4, 4), (4, 5)), (1, 5))","(((2, 4), (3, 3), (4, 4), (4, 5)), (1, 5))",8,2.0,10.0,8,3,2,expanded,False,True,110
"(((2, 4), (4, 3), (4, 5), (5, 4)), (1, 1))","(((2, 4), (4, 3), (4, 4), (4, 5)), (1, 1))",9,3,12.0,9,,,pruned,,,111
"(((2, 4), (4, 3), (4, 4), (5, 5)), (1, 1))","(((2, 4), (4, 3), (4, 4), (4, 5)), (1, 1))",9,3,12.0,9,,,pruned,,,112
"(((2, 4), (4, 3), (4, 4), (4, 5)), (1, 1))","(((2, 5), (4, 3), (4, 4), (4, 5)), (1, 1))",8,2.0,10.0,8,4,2,expanded,False,True,113
"(((3, 4), (4, 3), (4, 4), (5, 5)), (1, 1))","(((3, 4), (4, 3), (4, 4), (4, 5)), (1, 1))",10,2,12.0,10,,,pruned,,,114
"(((3, 4), (4, 3), (4, 4), (4, 5)), (1, 1))","(((3, 3), (3, 4), (4, 4), (4, 5)), (1, 1))",9,1.0,10.0,9,3,1,expanded,False,True,115
"(((1, 3), (2, 4), (2, 5), (3, 5)), (1, 1))","(((2, 3), (2, 4), (2, 5), (3, 5)), (1, 1))",7,6,13.0,7,,,pruned,,,116
"(((2, 3), (2, 4), (2, 5), (3, 6)), (1, 1))","(((2, 3), (2, 4), (2, 5), (3, 5)), (1, 1))",7,6,13.0,7,,,pruned,,,117
"(((2, 3), (2, 4), (2, 5), (3, 5)), (1, 1))","(((2, 3), (2, 4), (2, 5), (3, 4)), (1, 1))",6,5.0,11.0,6,3,2,expanded,False,True,118
"(((1, 3), (2, 5), (3, 4), (3, 5)), (1, 1))","(((2, 3), (2, 5), (3, 4), (3, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,119
"(((2, 3), (2, 5), (3, 4), (3, 5)), (1, 1))","(((2, 5), (3, 3), (3, 4), (3, 5)), (1, 1))",7,4.0,11.0,7,3,1,expanded,False,True,120
"(((2, 4), (2, 5), (3, 3), (3, 6)), (1, 1))","(((2, 4), (2, 5), (3, 3), (3, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,121
"(((2, 4), (2, 5), (3, 3), (3, 5)), (1, 1))","(((2, 5), (3, 3), (3, 4), (3, 5)), (1, 1))",7,4.0,11.0,7,5,1,expanded,False,True,122
"(((2, 6), (3, 5), (4, 3), (4, 5)), (1, 1))","(((2, 5), (3, 5), (4, 3), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,123
"(((2, 5), (3, 6), (4, 3), (4, 5)), (1, 1))","(((2, 5), (3, 5), (4, 3), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,124
"(((2, 5), (3, 5), (4, 2), (4, 5)), (1, 1))","(((2, 5), (3, 5), (4, 3), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,125
"(((2, 5), (3, 5), (4, 3), (4, 5)), (1, 1))","(((2, 5), (3, 4), (4, 3), (4, 5)), (1, 1))",7,4.0,11.0,7,4,3,expanded,False,True,126
"(((2, 3), (2, 5), (4, 5), (5, 4)), (1, 1))","(((2, 3), (2, 5), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,127
"(((2, 3), (2, 5), (4, 4), (5, 5)), (1, 1))","(((2, 3), (2, 5), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,128
"(((1, 5), (2, 3), (4, 4), (4, 5)), (1, 1))","(((2, 3), (2, 5), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,129
"(((2, 3), (2, 6), (4, 4), (4, 5)), (1, 1))","(((2, 3), (2, 5), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,130
"(((1, 3), (2, 5), (4, 4), (4, 5)), (1, 1))","(((2, 3), (2, 5), (4, 4), (4, 5)), (1, 1))",8,5,13.0,8,,,pruned,,,131
"(((2, 3), (2, 5), (4, 4), (4, 5)), (1, 1))","(((2, 5), (3, 3), (4, 4), (4, 5)), (1, 1))",7,4.0,11.0,7,8,5,expanded,False,True,132
